city,country,country_params,distance,id,lat,localized_country_name,lon,member_count,ranking,state,state_params,zip
Woodburn,us,US,1599.25556774128,97071,45.150001525878906,USA,-122.86000061035156,53,49,OR,OR,97071
Newport,us,US,1631.1475515296852,97365,44.689998626708984,USA,-124.01000213623047,51,50,OR,OR,97365
Boring,us,US,1589.2357101528842,97009,45.41999816894531,USA,-122.37999725341797,51,51,OR,OR,97009
Independence,us,US,1603.3257693376377,97351,44.84000015258789,USA,-123.19000244140625,50,52,OR,OR,97351
Eagle Point,us,US,1530.4273879521934,97524,42.47999954223633,USA,-122.7699966430664,50,53,OR,OR,97524
Estacada,us,US,1582.5631027370694,97023,45.279998779296875,USA,-122.30999755859375,47,54,OR,OR,97023
Talent,us,US,1526.3470956002732,97540,42.2400016784668,USA,-122.79000091552734,46,55,OR,OR,97540
Molalla,us,US,1587.5883180188105,97038,45.119998931884766,USA,-122.56999969482422,44,56,OR,OR,97038
North Bend,us,US,1610.9395802741037,97459,43.439998626708984,USA,-124.20999908447266,44,57,OR,OR,97459
Hermiston,us,US,1494.7332319574616,97838,45.84000015258789,USA,-119.29000091552734,42,58,OR,OR,97838
Pendleton,us,US,1471.7195342372106,97801,45.66999816894531,USA,-118.79000091552734,39,59,OR,OR,97801
Damascus,us,US,1591.7962614854237,97089,45.41999816894531,USA,-122.44999694824219,39,60,OR,OR,97089
Prineville,us,US,1498.885541092691,97754,44.29999923706055,USA,-120.83999633789062,39,61,OR,OR,97754
Veneta,us,US,1589.6475037865596,97487,44.04999923706055,USA,-123.3499984741211,38,62,OR,OR,97487
Aurora,us,US,1599.6276969031787,97002,45.22999954223633,USA,-122.80999755859375,38,63,OR,OR,97002
Jacksonville,us,US,1537.0066827278556,97530,42.189998626708984,USA,-123.05999755859375,38,64,OR,OR,97530
North Plains,us,US,1617.140582046532,97133,45.599998474121094,USA,-123.0,37,65,OR,OR,97133
Junction City,us,US,1589.3315531786357,97448,44.20000076293945,USA,-123.25,37,66,OR,OR,97448
La Pine,us,US,1508.6134452548704,97739,43.70000076293945,USA,-121.52999877929688,35,67,OR,OR,97739
Lincoln City,us,US,1635.5264855273506,97367,44.959999084472656,USA,-123.94999694824219,34,68,OR,OR,97367
Stayton,us,US,1585.8704321648179,97383,44.79999923706055,USA,-122.76000213623047,34,69,OR,OR,97383
Florence,us,US,1616.351337783682,97439,44.0099983215332,USA,-124.04000091552734,34,70,OR,OR,97439
Seaside,us,US,1662.0072187666242,97138,46.0,USA,-123.91999816894531,33,71,OR,OR,97138
La Grande,us,US,1435.1643042611015,97850,45.33000183105469,USA,-118.08000183105469,32,72,OR,OR,97850
Sutherlin,us,US,1572.3057073244079,97479,43.38999938964844,USA,-123.30000305175781,29,73,OR,OR,97479
Sweet Home,us,US,1574.1869030975342,97386,44.38999938964844,USA,-122.73999786376953,27,74,OR,OR,97386
Ontario,us,US,1349.2640104043578,97914,44.04999923706055,USA,-116.9800033569336,27,75,OR,OR,97914
Rainier,us,US,1629.1531594912065,97048,46.060001373291016,USA,-122.95999908447266,26,76,OR,OR,97048
Banks,us,US,1621.7389536104604,97106,45.619998931884766,USA,-123.11000061035156,26,77,OR,OR,97106
Madras,us,US,1520.586293083614,97741,44.650001525878906,USA,-121.13999938964844,26,78,OR,OR,97741
Sisters,us,US,1527.5936507096105,97759,44.31999969482422,USA,-121.58000183105469,25,79,OR,OR,97759
Terrebonne,us,US,1513.5160408138943,97760,44.36000061035156,USA,-121.18000030517578,25,80,OR,OR,97760
Mulino,us,US,1589.033837175115,97042,45.209999084472656,USA,-122.54000091552734,24,81,OR,OR,97042
Baker City,us,US,1406.0223721537145,97814,44.779998779296875,USA,-117.83000183105469,24,82,OR,OR,97814
Dundee,us,US,1608.8414339621042,97115,45.279998779296875,USA,-123.0199966430664,24,83,OR,OR,97115
Creswell,us,US,1573.5052604794264,97426,43.90999984741211,USA,-123.02999877929688,24,84,OR,OR,97426
Bandon,us,US,1612.8533986211055,97411,43.119998931884766,USA,-124.41000366210938,22,85,OR,OR,97411
Phoenix,us,US,1528.2446424991906,97535,42.27000045776367,USA,-122.81999969482422,22,86,OR,OR,97535
Sheridan,us,US,1618.353847281038,97378,45.119998931884766,USA,-123.38999938964844,21,87,OR,OR,97378
Rogue River,us,US,1547.0460988699579,97537,42.5,USA,-123.1500015258789,20,88,OR,OR,97537
Milton Freewater,us,US,1468.3843367773936,97862,45.93000030517578,USA,-118.38999938964844,19,89,OR,OR,97862
Corbett,us,US,1587.8326343268084,97019,45.52000045776367,USA,-122.26000213623047,19,90,OR,OR,97019
Warren,us,US,1619.1688779397236,97053,45.81999969482422,USA,-122.87999725341797,18,91,OR,OR,97053
Aumsville,us,US,1590.7541885388653,97325,44.84000015258789,USA,-122.86000061035156,18,92,OR,OR,97325
Gaston,us,US,1617.01331783151,97119,45.400001525878906,USA,-123.1500015258789,18,93,OR,OR,97119
White City,us,US,1530.8849501528966,97503,42.41999816894531,USA,-122.80999755859375,18,94,OR,OR,97503
Jefferson,us,US,1594.182183325739,97352,44.7400016784668,USA,-123.0199966430664,15,95,OR,OR,97352
Coquille,us,US,1605.6308367372967,97423,43.18000030517578,USA,-124.20999908447266,15,96,OR,OR,97423
Gold Hill,us,US,1543.6710316473138,97525,42.459999084472656,USA,-123.08999633789062,14,97,OR,OR,97525
Clatskanie,us,US,1638.1311472529865,97016,46.0,USA,-123.26000213623047,14,98,OR,OR,97016
Selma,us,US,1561.0699852870591,97538,42.27000045776367,USA,-123.58000183105469,13,99,OR,OR,97538
Vernonia,us,US,1631.9035202475632,97064,45.86000061035156,USA,-123.19999694824219,13,100,OR,OR,97064
Turner,us,US,1592.9908687752318,97392,44.810001373291016,USA,-122.94000244140625,13,101,OR,OR,97392
Warrenton,us,US,1666.2119617358085,97146,46.150001525878906,USA,-123.91999816894531,13,102,OR,OR,97146
Reedsport,us,US,1606.8326635369988,97467,43.709999084472656,USA,-123.97000122070312,13,103,OR,OR,97467
Gold Beach,us,US,1598.2816496569214,97444,42.43000030517578,USA,-124.37000274658203,12,104,OR,OR,97444
Monroe,us,US,1595.0532219084037,97456,44.31999969482422,USA,-123.31999969482422,12,105,OR,OR,97456
Colton,us,US,1580.9267367523532,97017,45.15999984741211,USA,-122.36000061035156,12,106,OR,OR,97017
Mount Angel,us,US,1594.0367010607495,97362,45.06999969482422,USA,-122.77999877929688,11,107,OR,OR,97362
Tillamook,us,US,1640.1230081080755,97141,45.470001220703125,USA,-123.72000122070312,11,108,OR,OR,97141
Columbia City,us,US,1619.0788324879106,97018,45.88999938964844,USA,-122.81999969482422,11,109,OR,OR,97018
Depoe Bay,us,US,1635.7508481308428,97341,44.83000183105469,USA,-124.04000091552734,10,110,OR,OR,97341
Yamhill,us,US,1618.2264584547079,97148,45.349998474121094,USA,-123.22000122070312,10,111,OR,OR,97148
Harrisburg,us,US,1585.5592173250761,97446,44.27000045776367,USA,-123.11000061035156,10,112,OR,OR,97446
Oakridge,us,US,1547.2101636125183,97463,43.75,USA,-122.47000122070312,10,113,OR,OR,97463
Eagle Creek,us,US,1585.7143908762685,97022,45.349998474121094,USA,-122.33999633789062,10,114,OR,OR,97022
Welches,us,US,1571.8904460233462,97067,45.34000015258789,USA,-121.97000122070312,9,115,OR,OR,97067
Amity,us,US,1611.0251747012596,97101,45.099998474121094,USA,-123.20999908447266,9,116,OR,OR,97101
Lafayette,us,US,1611.3665308089355,97127,45.25,USA,-123.11000061035156,9,117,OR,OR,97127
Waldport,us,US,1626.2291979346066,97394,44.41999816894531,USA,-124.05000305175781,9,118,OR,OR,97394
Willamina,us,US,1624.025201087949,97396,45.119998931884766,USA,-123.54000091552734,9,119,OR,OR,97396
Glendale,us,US,1561.922656186774,97442,42.75,USA,-123.37999725341797,9,120,OR,OR,97442
Myrtle Creek,us,US,1563.5876024965858,97457,43.029998779296875,USA,-123.27999877929688,9,121,OR,OR,97457
Wolf Creek,us,US,1560.515073542311,97497,42.65999984741211,USA,-123.38999938964844,9,122,OR,OR,97497
Merlin,us,US,1559.6210542768754,97532,42.529998779296875,USA,-123.43000030517578,9,123,OR,OR,97532
Shady Cove,us,US,1535.0763681436745,97539,42.619998931884766,USA,-122.80999755859375,8,124,OR,OR,97539
Halfway,us,US,1389.0967229823914,97834,44.959999084472656,USA,-117.12999725341797,8,125,OR,OR,97834
Umatilla,us,US,1498.0038736819072,97882,45.91999816894531,USA,-119.30000305175781,8,126,OR,OR,97882
Scio,us,US,1584.4316551331672,97374,44.689998626708984,USA,-122.80000305175781,8,127,OR,OR,97374
Nyssa,us,US,1344.378139972219,97913,43.84000015258789,USA,-117.05999755859375,8,128,OR,OR,97913
Pleasant Hill,us,US,1570.5925232490263,97455,43.970001220703125,USA,-122.91999816894531,8,129,OR,OR,97455
Winston,us,US,1572.1806295718739,97496,43.099998474121094,USA,-123.44999694824219,8,130,OR,OR,97496
Hubbard,us,US,1597.8524953265883,97032,45.18000030517578,USA,-122.80000305175781,7,131,OR,OR,97032
Lyons,us,US,1578.9735322137717,97358,44.77000045776367,USA,-122.5999984741211,7,132,OR,OR,97358
Carlton,us,US,1615.081627509433,97111,45.290000915527344,USA,-123.18000030517578,7,133,OR,OR,97111
Sublimity,us,US,1587.5026547018945,97385,44.86000061035156,USA,-122.76000213623047,7,134,OR,OR,97385
Port Orford,us,US,1609.4245782222035,97465,42.7599983215332,USA,-124.48999786376953,7,135,OR,OR,97465
Umpqua,us,US,1580.9445169090009,97486,43.38999938964844,USA,-123.51000213623047,7,136,OR,OR,97486
O Brien,us,US,1562.9607082444334,97534,42.040000915527344,USA,-123.72000122070312,7,137,OR,OR,97534
Gervais,us,US,1600.3940146823008,97026,45.11000061035156,USA,-122.91999816894531,6,138,OR,OR,97026
Williams,us,US,1547.3070753160052,97544,42.22999954223633,USA,-123.27999877929688,6,139,OR,OR,97544
Enterprise,us,US,1411.8580956188382,97828,45.41999816894531,USA,-117.2699966430664,6,140,OR,OR,97828
Bay City,us,US,1647.696920235807,97107,45.529998779296875,USA,-123.87999725341797,6,141,OR,OR,97107
Cannon Beach,us,US,1660.4223680810792,97110,45.88999938964844,USA,-123.95999908447266,6,142,OR,OR,97110
Dayton,us,US,1607.6689528672337,97114,45.16999816894531,USA,-123.06999969482422,6,143,OR,OR,97114
Lakeview,us,US,1421.6594762728628,97630,42.189998626708984,USA,-120.3499984741211,6,144,OR,OR,97630
Saint Paul,us,US,1604.5635845585648,97137,45.220001220703125,USA,-122.94999694824219,6,145,OR,OR,97137
Dexter,us,US,1565.5325290372105,97431,43.90999984741211,USA,-122.83000183105469,6,146,OR,OR,97431
Elmira,us,US,1591.8036358356194,97437,44.09000015258789,USA,-123.37999725341797,6,147,OR,OR,97437
Langlois,us,US,1609.851548785021,97450,42.91999816894531,USA,-124.43000030517578,6,148,OR,OR,97450
Oakland,us,US,1576.9709546346912,97462,43.470001220703125,USA,-123.37000274658203,6,149,OR,OR,97462
Culver,us,US,1519.045571097662,97734,44.5099983215332,USA,-121.20999908447266,6,150,OR,OR,97734
Powell Butte,us,US,1502.891030637349,97753,44.22999954223633,USA,-121.0,6,151,OR,OR,97753
Rhododendron,us,US,1570.9739943209331,97049,45.369998931884766,USA,-121.91999816894531,5,152,OR,OR,97049
Keizer,us,US,1601.4198496950742,97307,45.0099983215332,USA,-123.0199966430664,5,153,OR,OR,97307
Joseph,us,US,1407.7671898171982,97846,45.349998474121094,USA,-117.2300033569336,5,154,OR,OR,97846
Grand Ronde,us,US,1625.8645451577233,97347,45.060001373291016,USA,-123.62999725341797,5,155,OR,OR,97347
Halsey,us,US,1588.7239654033385,97348,44.380001068115234,USA,-123.12000274658203,5,156,OR,OR,97348
Merrill,us,US,1469.5289459619582,97633,42.029998779296875,USA,-121.56999969482422,5,157,OR,OR,97633
Siletz,us,US,1628.2415528235126,97380,44.72999954223633,USA,-123.91000366210938,5,158,OR,OR,97380
Rockaway Beach,us,US,1650.7575730702686,97136,45.630001068115234,USA,-123.88999938964844,5,159,OR,OR,97136
Elkton,us,US,1589.7797864312017,97436,43.63999938964844,USA,-123.58999633789062,5,160,OR,OR,97436
Myrtle Point,us,US,1602.1292818261675,97458,43.11000061035156,USA,-124.16000366210938,5,161,OR,OR,97458
Burns,us,US,1396.1148334114816,97720,43.52000045776367,USA,-118.76000213623047,5,162,OR,OR,97720
Walterville,us,US,1563.1629608502528,97489,44.130001068115234,USA,-122.62999725341797,5,163,OR,OR,97489
Yachats,us,US,1625.465589576254,97498,44.31999969482422,USA,-124.08999633789062,5,164,OR,OR,97498
Antelope,us,US,1511.7810931899212,97001,44.880001068115234,USA,-120.70999908447266,5,165,OR,OR,97001
Deer Island,us,US,1624.2152762477735,97054,45.93000030517578,USA,-122.93000030517578,4,166,OR,OR,97054
Brownsville,us,US,1583.1290452797439,97327,44.38999938964844,USA,-122.97000122070312,4,167,OR,OR,97327
Irrigon,us,US,1503.9616760200968,97844,45.900001525878906,USA,-119.5,4,168,OR,OR,97844
John Day,us,US,1433.1335220908802,97845,44.43000030517578,USA,-118.94999694824219,4,169,OR,OR,97845
Falls City,us,US,1613.6703794947482,97344,44.869998931884766,USA,-123.44000244140625,4,170,OR,OR,97344
Mill City,us,US,1573.8693117312266,97360,44.75,USA,-122.4800033569336,4,171,OR,OR,97360
Neotsu,us,US,1638.070329618178,97364,45.0,USA,-123.98999786376953,4,172,OR,OR,97364
Keno,us,US,1488.4089758462974,97627,42.130001068115234,USA,-121.95999908447266,4,173,OR,OR,97627
Scotts Mills,us,US,1587.1149905802315,97375,45.0099983215332,USA,-122.63999938964844,4,174,OR,OR,97375
Tangent,us,US,1592.0370093300012,97389,44.540000915527344,USA,-123.0999984741211,4,175,OR,OR,97389
Toledo,us,US,1626.5639185952175,97391,44.630001068115234,USA,-123.93000030517578,4,176,OR,OR,97391
Blachly,us,US,1600.166563507619,97412,44.189998626708984,USA,-123.52999877929688,4,177,OR,OR,97412
Canyonville,us,US,1561.0368333937304,97417,42.93000030517578,USA,-123.2699966430664,4,178,OR,OR,97417
Lakeside,us,US,1611.8143566237895,97449,43.58000183105469,USA,-124.16000366210938,4,179,OR,OR,97449
Lowell,us,US,1563.144904418496,97452,43.90999984741211,USA,-122.7699966430664,4,180,OR,OR,97452
Powers,us,US,1593.7832753641196,97466,42.880001068115234,USA,-124.06999969482422,4,181,OR,OR,97466
Riddle,us,US,1565.6559239820053,97469,42.95000076293945,USA,-123.37000274658203,4,182,OR,OR,97469
Westfir,us,US,1548.4078432246695,97492,43.75,USA,-122.5,4,183,OR,OR,97492
Winchester,us,US,1572.3386280348377,97495,43.279998779296875,USA,-123.36000061035156,4,184,OR,OR,97495
Yoncalla,us,US,1574.3945817516594,97499,43.59000015258789,USA,-123.23999786376953,4,185,OR,OR,97499
Brightwood,us,US,1573.5843627716029,97011,45.36000061035156,USA,-122.0,4,186,OR,OR,97011
Cascade Locks,us,US,1576.5762178151351,97014,45.66999816894531,USA,-121.81999969482422,4,187,OR,OR,97014
Donald,us,US,1600.4635917906971,97020,45.220001220703125,USA,-122.83999633789062,4,188,OR,OR,97020
Wilderville,us,US,1553.5558186144458,97543,42.439998626708984,USA,-123.33000183105469,3,189,OR,OR,97543
Mount Hood Parkdale,us,US,1563.0462723671562,97041,45.5,USA,-121.58999633789062,3,190,OR,OR,97041
Echo,us,US,1487.7164260750549,97826,45.7400016784668,USA,-119.19000244140625,3,191,OR,OR,97826
Crabtree,us,US,1586.9348217462266,97335,44.63999938964844,USA,-122.9000015258789,3,192,OR,OR,97335
Eddyville,us,US,1619.7306836187374,97343,44.59000015258789,USA,-123.77999877929688,3,193,OR,OR,97343
Pilot Rock,us,US,1466.038422258837,97868,45.47999954223633,USA,-118.83000183105469,3,194,OR,OR,97868
Stanfield,us,US,1490.1884842418444,97875,45.779998779296875,USA,-119.22000122070312,3,195,OR,OR,97875
South Beach,us,US,1628.9318581806317,97366,44.54999923706055,USA,-124.04000091552734,3,196,OR,OR,97366
Bonanza,us,US,1459.3138504222784,97623,42.290000915527344,USA,-121.19000244140625,3,197,OR,OR,97623
Cloverdale,us,US,1641.4096684674564,97112,45.220001220703125,USA,-123.93000030517578,3,198,OR,OR,97112
Malin,us,US,1463.3164792573423,97632,42.02000045776367,USA,-121.43000030517578,3,199,OR,OR,97632
Philadelphia,us,US,1376.8989418566034,19019,40.119998931884766,USA,-75.01000213623047,53397,0,PA,PA,19019
Pittsburgh,us,US,1167.3678586156232,15201,40.470001220703125,USA,-79.94999694824219,20814,1,PA,PA,15201
Harrisburg,us,US,1295.0063193826636,17101,40.2599983215332,USA,-76.87999725341797,4732,2,PA,PA,17101
Allentown,us,US,1365.5769898934946,18101,40.599998474121094,USA,-75.47000122070312,4572,3,PA,PA,18101
Lancaster,us,US,1322.0180898577453,17601,40.029998779296875,USA,-76.16999816894531,3762,4,PA,PA,17573
York,us,US,1295.0623226342339,17401,39.959999084472656,USA,-76.7300033569336,2323,5,PA,PA,17401
Reading,us,US,1339.1665600251051,19601,40.349998474121094,USA,-75.94000244140625,2312,6,PA,PA,19601
Scranton,us,US,1373.684317442948,18501,41.369998931884766,USA,-75.68000030517578,2107,7,PA,PA,18501
Erie,us,US,1216.9532328401801,16501,42.119998931884766,USA,-80.08000183105469,1935,8,PA,PA,16501
West Chester,us,US,1347.1017296892387,19380,39.97999954223633,USA,-75.5999984741211,1827,9,PA,PA,19380
Bethlehem,us,US,1370.058149828789,18015,40.599998474121094,USA,-75.37000274658203,1584,10,PA,PA,18015
State College,us,US,1266.3897386101132,16801,40.79999923706055,USA,-77.83999633789062,1302,11,PA,PA,16801
Dover,us,US,1292.077116901258,17315,40.0099983215332,USA,-76.81999969482422,1125,12,PA,PA,17315
Norristown,us,US,1361.4864726462365,19401,40.130001068115234,USA,-75.3499984741211,1066,13,PA,PA,19401
Easton,us,US,1379.2859415314551,18040,40.720001220703125,USA,-75.22000122070312,995,14,PA,PA,18040
Doylestown,us,US,1375.886125915228,18901,40.33000183105469,USA,-75.12000274658203,977,15,PA,PA,18901
Downingtown,us,US,1342.837244496438,19335,40.02000045776367,USA,-75.70999908447266,865,16,PA,PA,19335
Wayne,us,US,1357.913361621627,19080,40.040000915527344,USA,-75.38999938964844,830,17,PA,PA,19080
Williamsport,us,US,1313.0167167647205,17701,41.27000045776367,USA,-77.04000091552734,812,18,PA,PA,17701
Lansdale,us,US,1366.3762439162788,19446,40.2400016784668,USA,-75.29000091552734,805,19,PA,PA,19446
Johnstown,us,US,1207.5793576872259,15901,40.33000183105469,USA,-78.91000366210938,785,20,PA,PA,15901
Levittown,us,US,1386.5657383172122,19054,40.16999816894531,USA,-74.81999969482422,752,21,PA,PA,19054
King of Prussia,us,US,1360.3760395512547,19406,40.119998931884766,USA,-75.37000274658203,740,22,PA,PA,19406
Morrisville,us,US,1386.6624800011516,19067,40.20000076293945,USA,-74.83000183105469,734,23,PA,PA,19067
Pottstown,us,US,1350.4457673632146,19464,40.2400016784668,USA,-75.63999938964844,731,24,PA,PA,19464
Phoenixville,us,US,1351.9416033196958,19460,40.11000061035156,USA,-75.55000305175781,689,25,PA,PA,19460
Media,us,US,1354.245310064167,19063,39.91999816894531,USA,-75.41999816894531,689,26,PA,PA,19063
Greensburg,us,US,1179.6786995624834,15601,40.29999923706055,USA,-79.54000091552734,683,27,PA,PA,15601
Altoona,us,US,1234.7737585595476,16601,40.52000045776367,USA,-78.4000015258789,658,28,PA,PA,16601
Havertown,us,US,1360.2657573759132,19083,39.970001220703125,USA,-75.30999755859375,652,29,PA,PA,19083
Mechanicsburg,us,US,1288.275928255575,17050,40.220001220703125,USA,-77.01000213623047,651,30,PA,PA,17050
Newtown,us,US,1382.5592387562249,18940,40.25,USA,-74.94000244140625,609,31,PA,PA,18940
Bensalem,us,US,1380.2091862023726,19020,40.099998474121094,USA,-74.93000030517578,599,32,PA,PA,19020
Wexford,us,US,1167.4034974114957,15090,40.619998931884766,USA,-80.05999755859375,563,33,PA,PA,15090
Pottsville,us,US,1333.5269475566267,17901,40.68000030517578,USA,-76.2300033569336,560,34,PA,PA,17901
Plymouth Meeting,us,US,1364.3086060085466,19462,40.11000061035156,USA,-75.27999877929688,557,35,PA,PA,19462
Exton,us,US,1346.4403265358899,19341,40.040000915527344,USA,-75.63999938964844,550,36,PA,PA,19341
Drexel Hill,us,US,1359.1543746915936,19026,39.959999084472656,USA,-75.33000183105469,530,37,PA,PA,19026
Conshohocken,us,US,1362.8150073611853,19428,40.08000183105469,USA,-75.30000305175781,528,38,PA,PA,19428
Ambler,us,US,1369.056496846857,19002,40.189998626708984,USA,-75.20999908447266,523,39,PA,PA,19002
Langhorne,us,US,1382.6160866277253,19047,40.18000030517578,USA,-74.91000366210938,519,40,PA,PA,19047
Coraopolis,us,US,1158.9774970039646,15108,40.5099983215332,USA,-80.18000030517578,512,41,PA,PA,15108
Camp Hill,us,US,1292.7592616012846,17001,40.2400016784668,USA,-76.91999816894531,490,42,PA,PA,17001
Hellertown,us,US,1371.4361861718687,18055,40.58000183105469,USA,-75.33000183105469,484,43,PA,PA,18055
Glenside,us,US,1369.8166176074217,19038,40.11000061035156,USA,-75.16000366210938,480,44,PA,PA,19038
